token_symbol,timestamp,price_usd
AVAX,2026-01-06 05:01:59.109000+00:00,14.453606842219624
AVAX,2026-01-06 06:02:12.896000+00:00,14.371204494523584
AVAX,2026-01-06 07:02:16.216000+00:00,14.497509079565242
AVAX,2026-01-06 08:01:53.342000+00:00,14.2753931158132
AVAX,2026-01-06 09:02:11.176000+00:00,14.263190748089603
AVAX,2026-01-06 10:01:46.074000+00:00,14.39017349790054
AVAX,2026-01-06 11:02:26.852000+00:00,14.453032442582796
AVAX,2026-01-06 12:01:36.284000+00:00,14.509778889821042
AVAX,2026-01-06 13:03:06.834000+00:00,14.614412081105842
AVAX,2026-01-06 14:01:39.170000+00:00,14.59313626445528
AVAX,2026-01-06 15:01:41.589000+00:00,14.62063464665397
AVAX,2026-01-06 16:01:20.434000+00:00,14.517527620705406
